pool_id,config,config_label,target_r,level_id,session_date,year,source,side,entry_time,exit_time,entry_price,exit_price,level,anchor,raw_stop_pts,effective_stop_pts,target_pts,pnl_pts_baseline,pnl_pts_effective,mae_pts,mfe_pts,mae_mfe_status,exit_reason,effective_exit_reason,gap_through,is_flat,rolling_pf_window_trades,rolling_pf_threshold,rolling_pf_reentry,r_multiple_baseline,r_multiple_effective
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,167_lower,2018-09-07,2018,build_years,lower,2018-09-07 09:00:00-04:00,2018-09-07 11:37:00-04:00,7401.824362995334,7492.386862995334,7401.824362995334,40.25,60.375,60.375,90.5625,90.5625,90.5625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,179_upper,2018-09-12,2018,build_years,upper,2018-09-12 03:47:00-04:00,2018-09-12 04:00:00-04:00,7527.395003291416,7537.895003291416,7527.395003291416,7.0,10.5,10.5,15.75,-10.5,-10.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,178_upper,2018-09-13,2018,build_years,upper,2018-09-13 09:32:00-04:00,2018-09-13 09:45:00-04:00,7547.622652900693,7578.372652900693,7547.622652900693,20.5,30.75,30.75,46.125,-30.75,-30.75,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,176_upper,2018-09-14,2018,build_years,upper,2018-09-14 02:25:00-04:00,2018-09-14 09:32:00-04:00,7612.28905045813,7588.66405045813,7612.28905045813,10.5,15.75,15.75,23.625,23.625,23.625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,182_lower,2018-09-17,2018,build_years,lower,2018-09-17 09:36:00-04:00,2018-09-17 09:37:00-04:00,7544.14004620946,7531.01504620946,7544.14004620946,8.75,13.125,13.125,19.6875,-13.125,-13.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,184_upper,2018-09-20,2018,build_years,upper,2018-09-20 09:43:00-04:00,2018-09-20 15:00:00-04:00,7584.795092564204,7607.25,7584.795092564204,21.5,32.25,32.25,48.375,-22.454907435795576,-22.454907435795576,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.6962761995595528,-0.6962761995595528
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,183_upper,2018-09-21,2018,build_years,upper,2018-09-21 02:47:00-04:00,2018-09-21 06:49:00-04:00,7631.354115860666,7611.666615860666,7631.354115860666,8.75,13.125,13.125,19.6875,19.6875,19.6875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,186_lower,2018-09-24,2018,build_years,lower,2018-09-24 09:31:00-04:00,2018-09-24 09:32:00-04:00,7499.12113621541,7485.24613621541,7499.12113621541,9.25,13.875,13.875,20.8125,-13.875,-13.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,187_upper,2018-10-01,2018,build_years,upper,2018-09-30 19:08:00-04:00,2018-09-30 20:14:00-04:00,7688.758399715875,7688.758399715875,7688.758399715875,16.0,24.0,24.0,36.0,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,175_upper,2018-10-01,2018,build_years,upper,2018-09-30 22:17:00-04:00,2018-10-01 03:48:00-04:00,7702.894612183031,7714.894612183031,7702.894612183031,8.0,12.0,12.0,18.0,-12.0,-12.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,193_lower,2018-10-02,2018,build_years,lower,2018-10-02 04:46:00-04:00,2018-10-02 09:50:00-04:00,7641.621028945046,7675.933528945046,7641.621028945046,15.25,22.875,22.875,34.3125,34.3125,34.3125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,195_lower,2018-10-04,2018,build_years,lower,2018-10-03 21:36:00-04:00,2018-10-04 05:00:00-04:00,7629.524241982807,7605.149241982807,7629.524241982807,16.25,24.375,24.375,36.5625,-24.375,-24.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,194_lower,2018-10-04,2018,build_years,lower,2018-10-04 09:40:00-04:00,2018-10-04 10:20:00-04:00,7588.947492919474,7560.447492919474,7588.947492919474,19.0,28.5,28.5,42.75,-28.5,-28.5,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,198_lower,2018-10-10,2018,build_years,lower,2018-10-10 09:50:00-04:00,2018-10-10 09:57:00-04:00,7286.224538054712,7250.974538054712,7286.224538054712,23.5,35.25,35.25,52.875,-35.25,-35.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,208_lower,2018-10-23,2018,build_years,lower,2018-10-23 05:17:00-04:00,2018-10-23 07:36:00-04:00,7032.3496815496055,7032.3496815496055,7032.3496815496055,17.5,26.25,26.25,39.375,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,203_lower,2018-10-23,2018,build_years,lower,2018-10-23 09:30:00-04:00,2018-10-23 09:37:00-04:00,7000.761047057629,7046.886047057629,7000.761047057629,20.5,30.75,30.75,46.125,46.125,46.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,211_lower,2018-10-26,2018,build_years,lower,2018-10-26 05:25:00-04:00,2018-10-26 09:36:00-04:00,6762.610909414232,6846.423409414232,6762.610909414232,37.25,55.875,55.875,83.8125,83.8125,83.8125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,214_upper,2018-10-31,2018,build_years,upper,2018-10-31 04:37:00-04:00,2018-10-31 06:44:00-04:00,6889.683844244571,6889.683844244571,6889.683844244571,21.25,31.875,31.875,47.8125,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,215_upper,2018-11-02,2018,build_years,upper,2018-11-02 01:04:00-04:00,2018-11-02 12:37:00-04:00,7089.567462295751,6946.129962295751,7089.567462295751,63.75,95.625,95.625,143.4375,143.4375,143.4375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,217_lower,2018-11-05,2018,build_years,lower,2018-11-05 09:44:00-05:00,2018-11-05 10:11:00-05:00,6903.866612075746,6877.241612075746,6903.866612075746,17.75,26.625,26.625,39.9375,-26.625,-26.625,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,218_upper,2018-11-07,2018,build_years,upper,2018-11-07 03:20:00-05:00,2018-11-07 04:37:00-05:00,7081.0047610942565,7114.0047610942565,7081.0047610942565,22.0,33.0,33.0,49.5,-33.0,-33.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,221_lower,2018-11-09,2018,build_years,lower,2018-11-09 06:37:00-05:00,2018-11-09 09:35:00-05:00,7094.461029890275,7094.461029890275,7094.461029890275,24.75,37.125,37.125,55.6875,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,220_lower,2018-11-12,2018,build_years,lower,2018-11-12 09:32:00-05:00,2018-11-12 10:03:00-05:00,6976.819470200613,6914.194470200613,6976.819470200613,41.75,62.625,62.625,93.9375,-62.625,-62.625,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,215_lower,2018-11-13,2018,build_years,lower,2018-11-12 19:44:00-05:00,2018-11-12 22:32:00-05:00,6812.432537704249,6861.370037704249,6812.432537704249,21.75,32.625,32.625,48.9375,48.9375,48.9375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,214_lower,2018-11-20,2018,build_years,lower,2018-11-20 08:40:00-05:00,2018-11-20 10:14:00-05:00,6537.816155755429,6456.441155755429,6537.816155755429,54.25,81.375,81.375,122.0625,-81.375,-81.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,229_upper,2018-11-21,2018,build_years,upper,2018-11-21 09:31:00-05:00,2018-11-21 09:51:00-05:00,6638.488855974993,6582.238855974993,6638.488855974993,25.0,37.5,37.5,56.25,56.25,56.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,230_lower,2018-11-23,2018,build_years,lower,2018-11-23 08:43:00-05:00,2018-11-23 09:30:00-05:00,6499.389445867615,6538.764445867615,6499.389445867615,17.5,26.25,26.25,39.375,39.375,39.375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,231_upper,2018-11-26,2018,build_years,upper,2018-11-26 03:15:00-05:00,2018-11-26 10:00:00-05:00,6623.8814122187305,6660.2564122187305,6623.8814122187305,24.25,36.375,36.375,54.5625,-36.375,-36.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,233_upper,2018-11-28,2018,build_years,upper,2018-11-28 01:10:00-05:00,2018-11-28 03:10:00-05:00,6735.842929241806,6720.092929241806,6735.842929241806,7.0,10.5,10.5,15.75,15.75,15.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,242_upper,2018-12-11,2018,build_years,upper,2018-12-11 05:53:00-05:00,2018-12-11 08:26:00-05:00,6741.269055832232,6785.519055832232,6741.269055832232,29.5,44.25,44.25,66.375,-44.25,-44.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,245_lower,2018-12-14,2018,build_years,lower,2018-12-13 21:06:00-05:00,2018-12-14 00:49:00-05:00,6708.7658878650445,6708.7658878650445,6708.7658878650445,46.25,69.375,69.375,104.0625,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,234_lower,2018-12-17,2018,build_years,lower,2018-12-17 09:53:00-05:00,2018-12-17 10:15:00-05:00,6528.160513975401,6592.285513975401,6528.160513975401,28.5,42.75,42.75,64.125,64.125,64.125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,254_upper,2018-12-28,2018,build_years,upper,2018-12-27 23:30:00-05:00,2018-12-28 01:04:00-05:00,6340.354224240451,6299.854224240451,6340.354224240451,18.0,27.0,27.0,40.5,40.5,40.5,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,256_lower,2019-01-02,2019,validation,lower,2019-01-02 03:03:00-05:00,2019-01-02 03:21:00-05:00,6238.169923802291,6195.044923802291,6238.169923802291,28.75,43.125,43.125,64.6875,-43.125,-43.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,255_lower,2019-01-02,2019,validation,lower,2019-01-02 03:22:00-05:00,2019-01-02 09:45:00-05:00,6185.839423975138,6250.526923975138,6185.839423975138,28.75,43.125,43.125,64.6875,64.6875,64.6875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,250_upper,2019-01-07,2019,validation,upper,2019-01-06 19:03:00-05:00,2019-01-06 19:20:00-05:00,6469.258199892534,6492.133199892534,6469.258199892534,15.25,22.875,22.875,34.3125,-22.875,-22.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,265_upper,2019-01-15,2019,validation,upper,2019-01-15 09:36:00-05:00,2019-01-15 10:00:00-05:00,6623.795237270195,6651.920237270195,6623.795237270195,18.75,28.125,28.125,42.1875,-28.125,-28.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,247_upper,2019-01-16,2019,validation,upper,2019-01-16 09:33:00-05:00,2019-01-16 09:41:00-05:00,6698.710922106751,6711.085922106751,6698.710922106751,8.25,12.375,12.375,18.5625,-12.375,-12.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,266_upper,2019-01-16,2019,validation,upper,2019-01-16 09:46:00-05:00,2019-01-16 09:46:00-05:00,6720.912585668611,6733.287585668611,6720.912585668611,8.25,12.375,12.375,18.5625,-12.375,-12.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,267_lower,2019-01-17,2019,validation,lower,2019-01-17 03:16:00-05:00,2019-01-17 08:30:00-05:00,6615.187968301361,6657.937968301361,6615.187968301361,19.0,28.5,28.5,42.75,42.75,42.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,267_upper,2019-01-18,2019,validation,upper,2019-01-18 09:28:00-05:00,2019-01-18 09:40:00-05:00,6785.562031698639,6756.874531698639,6785.562031698639,12.75,19.125,19.125,28.6875,28.6875,28.6875,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,274_lower,2019-01-28,2019,validation,lower,2019-01-28 09:33:00-05:00,2019-01-28 09:50:00-05:00,6680.472121266195,6661.347121266195,6680.472121266195,12.75,19.125,19.125,28.6875,-19.125,-19.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,282_lower,2019-02-07,2019,validation,lower,2019-02-07 09:30:00-05:00,2019-02-07 10:20:00-05:00,6927.889636332791,6927.889636332791,6927.889636332791,15.5,23.25,23.25,34.875,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,286_upper,2019-02-13,2019,validation,upper,2019-02-12 19:12:00-05:00,2019-02-12 20:01:00-05:00,7043.27827199871,7043.27827199871,7043.27827199871,13.5,20.25,20.25,30.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,281_upper,2019-02-13,2019,validation,upper,2019-02-13 01:18:00-05:00,2019-02-13 04:26:00-05:00,7058.524825242923,7039.962325242923,7058.524825242923,8.25,12.375,12.375,18.5625,18.5625,18.5625,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,287_lower,2019-02-14,2019,validation,lower,2019-02-14 09:31:00-05:00,2019-02-14 15:00:00-05:00,6981.265999128756,7036.0,6981.265999128756,58.0,87.0,87.0,130.5,54.73400087124446,54.73400087124446,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,0.6291264467959133,0.6291264467959133
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,288_upper,2019-02-15,2019,validation,upper,2019-02-15 09:28:00-05:00,2019-02-15 10:41:00-05:00,7071.945814887033,7071.945814887033,7071.945814887033,27.5,41.25,41.25,61.875,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,290_upper,2019-02-21,2019,validation,upper,2019-02-20 22:40:00-05:00,2019-02-21 09:35:00-05:00,7110.376430518732,7045.126430518732,7110.376430518732,29.0,43.5,43.5,65.25,65.25,65.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,290_lower,2019-02-21,2019,validation,lower,2019-02-21 09:45:00-05:00,2019-02-21 15:00:00-05:00,7026.498569481268,7023.5,7026.498569481268,20.75,31.125,31.125,46.6875,-2.998569481267623,-2.998569481267623,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.09633958172747382,-0.09633958172747382
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,292_upper,2019-02-25,2019,validation,upper,2019-02-25 06:24:00-05:00,2019-02-25 07:54:00-05:00,7137.312499692195,7137.312499692195,7137.312499692195,10.75,16.125,16.125,24.1875,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,289_upper,2019-02-25,2019,validation,upper,2019-02-25 08:47:00-05:00,2019-02-25 09:35:00-05:00,7144.790488080103,7157.165488080103,7144.790488080103,8.25,12.375,12.375,18.5625,-12.375,-12.375,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,295_lower,2019-02-26,2019,validation,lower,2019-02-25 20:28:00-05:00,2019-02-25 21:27:00-05:00,7101.039941058964,7083.414941058964,7101.039941058964,11.75,17.625,17.625,26.4375,-17.625,-17.625,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,302_lower,2019-03-07,2019,validation,lower,2019-03-06 19:05:00-05:00,2019-03-06 19:56:00-05:00,7097.747854027111,7097.747854027111,7097.747854027111,12.5,18.75,18.75,28.125,0.0,0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,0.0,0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,301_lower,2019-03-07,2019,validation,lower,2019-03-07 02:04:00-05:00,2019-03-07 07:15:00-05:00,7088.702796625807,7099.952796625807,7088.702796625807,5.0,7.5,7.5,11.25,11.25,11.25,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,296_lower,2019-03-07,2019,validation,lower,2019-03-07 09:52:00-05:00,2019-03-07 14:53:00-05:00,7038.961093836613,7007.086093836613,7038.961093836613,21.25,31.875,31.875,47.8125,-31.875,-31.875,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,289_lower,2019-03-08,2019,validation,lower,2019-03-08 08:30:00-05:00,2019-03-08 09:00:00-05:00,6998.584511919897,6980.959511919897,6998.584511919897,11.75,17.625,17.625,26.4375,-17.625,-17.625,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,306_upper,2019-03-13,2019,validation,upper,2019-03-13 08:00:00-04:00,2019-03-13 09:12:00-04:00,7262.804382013026,7262.804382013026,7262.804382013026,15.5,23.25,23.25,34.875,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,308_upper,2019-03-15,2019,validation,upper,2019-03-15 09:56:00-04:00,2019-03-15 11:16:00-04:00,7332.254555376385,7332.254555376385,7332.254555376385,17.5,26.25,26.25,39.375,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,309_upper,2019-03-18,2019,validation,upper,2019-03-18 09:58:00-04:00,2019-03-18 11:25:00-04:00,7364.223578148492,7339.473578148492,7364.223578148492,11.0,16.5,16.5,24.75,24.75,24.75,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,311_lower,2019-03-25,2019,validation,lower,2019-03-24 20:24:00-04:00,2019-03-24 20:37:00-04:00,7337.82254636648,7322.82254636648,7337.82254636648,10.0,15.0,15.0,22.5,-15.0,-15.0,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,315_upper,2019-03-26,2019,validation,upper,2019-03-26 09:57:00-04:00,2019-03-26 11:47:00-04:00,7433.512851730817,7397.512851730817,7433.512851730817,16.0,24.0,24.0,36.0,36.0,36.0,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,317_upper,2019-04-01,2019,validation,upper,2019-03-31 19:05:00-04:00,2019-03-31 19:53:00-04:00,7455.804037375222,7455.804037375222,7455.804037375222,26.0,39.0,39.0,58.5,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,321_upper,2019-04-03,2019,validation,upper,2019-04-02 21:45:00-04:00,2019-04-03 15:00:00-04:00,7556.688231456711,7564.5,7556.688231456711,41.5,62.25,62.25,93.375,-7.811768543288963,-7.811768543288963,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,-0.1254902577235175,-0.1254902577235175
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,326_upper,2019-04-11,2019,validation,upper,2019-04-10 19:42:00-04:00,2019-04-10 21:31:00-04:00,7658.04600710988,7658.04600710988,7658.04600710988,6.75,10.125,10.125,15.1875,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,328_upper,2019-04-17,2019,validation,upper,2019-04-16 21:59:00-04:00,2019-04-17 05:35:00-04:00,7699.333072790703,7699.333072790703,7699.333072790703,16.25,24.375,24.375,36.5625,-0.0,-0.0,,,missing_source_not_imputed,BE,BE,False,False,100,1.1,symmetric,-0.0,-0.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,330_upper,2019-04-17,2019,validation,upper,2019-04-17 08:03:00-04:00,2019-04-17 08:46:00-04:00,7708.943373859822,7722.068373859822,7708.943373859822,8.75,13.125,13.125,19.6875,-13.125,-13.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,331_upper,2019-04-17,2019,validation,upper,2019-04-17 09:23:00-04:00,2019-04-17 10:00:00-04:00,7730.394273932708,7691.581773932708,7730.394273932708,17.25,25.875,25.875,38.8125,38.8125,38.8125,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,333_upper,2019-04-23,2019,validation,upper,2019-04-23 09:44:00-04:00,2019-04-23 10:03:00-04:00,7772.171559230863,7786.421559230863,7772.171559230863,9.5,14.25,14.25,21.375,-14.25,-14.25,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,336_lower,2019-04-26,2019,validation,lower,2019-04-26 09:43:00-04:00,2019-04-26 15:00:00-04:00,7773.931429214922,7822.75,7773.931429214922,38.5,57.75,57.75,86.625,48.81857078507801,48.81857078507801,,,missing_source_not_imputed,cutoff,cutoff,False,False,100,1.1,symmetric,0.8453432170576278,0.8453432170576278
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,339_lower,2019-04-30,2019,validation,lower,2019-04-29 21:00:00-04:00,2019-04-30 08:00:00-04:00,7787.768622292595,7809.706122292595,7787.768622292595,9.75,14.625,14.625,21.9375,21.9375,21.9375,,,missing_source_not_imputed,TP,TP,False,False,100,1.1,symmetric,1.5,1.5
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,328_lower,2019-05-09,2019,validation,lower,2019-05-09 02:52:00-04:00,2019-05-09 09:04:00-04:00,7578.916927209297,7544.791927209297,7578.916927209297,22.75,34.125,34.125,51.1875,-34.125,-34.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
1_5rr,primary_150r,OG_PRIMARY_150R,1.5,346_lower,2019-05-09,2019,validation,lower,2019-05-09 09:43:00-04:00,2019-05-09 10:26:00-04:00,7531.209619502675,7485.084619502675,7531.209619502675,30.75,46.125,46.125,69.1875,-46.125,-46.125,,,missing_source_not_imputed,SL,SL,False,False,100,1.1,symmetric,-1.0,-1.0
