candidate_id,family,scale,gamma,a_tp_mult,b_sl_mult,qualifying_touches,executed,skipped_position_open,TP,SL,cutoff,win_rate,net_pts,avg_pnl,median_pnl,avg_R,median_R,PF_pts,PF_R,max_dd_pts,max_dd_R,yearly_json
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.25|b=1.50,simple,S3_prevsessrange,0.15,1.25,1.5,3331,1463,1868,111,58,1294,0.48325358851674644,451.54,0.3086,-2.8147,-0.0048,-0.0086,1.0058,0.9698,-5423.52,-19.9049,"[{""year"": 2018, ""n"": 179, ""net_pts"": -707.05, ""PF"": 0.8705, ""avg_R"": -0.0475}, {""year"": 2019, ""n"": 162, ""net_pts"": -283.62, ""PF"": 0.9257, ""avg_R"": -0.0198}, {""year"": 2020, ""n"": 177, ""net_pts"": 609.77, ""PF"": 1.0666, ""avg_R"": 0.0011}, {""year"": 2021, ""n"": 165, ""net_pts"": 264.24, ""PF"": 1.0365, ""avg_R"": -0.0006}, {""year"": 2022, ""n"": 191, ""net_pts"": -2038.16, ""PF"": 0.861, ""avg_R"": -0.021}, {""year"": 2023, ""n"": 175, ""net_pts"": 825.26, ""PF"": 1.1088, ""avg_R"": 0.0225}, {""year"": 2024, ""n"": 169, ""net_pts"": -1917.71, ""PF"": 0.8393, ""avg_R"": -0.0212}, {""year"": 2025, ""n"": 172, ""net_pts"": 2429.48, ""PF"": 1.1973, ""avg_R"": 0.037}, {""year"": 2026, ""n"": 73, ""net_pts"": 1269.34, ""PF"": 1.2354, ""avg_R"": 0.0253}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.25|b=1.75,simple,S3_prevsessrange,0.15,1.25,1.75,3331,1456,1875,111,35,1310,0.4848901098901099,657.46,0.4515,-2.541,-0.0032,-0.0059,1.0085,0.9764,-5301.37,-15.1559,"[{""year"": 2018, ""n"": 179, ""net_pts"": -689.29, ""PF"": 0.8736, ""avg_R"": -0.0366}, {""year"": 2019, ""n"": 162, ""net_pts"": -147.44, ""PF"": 0.9599, ""avg_R"": -0.013}, {""year"": 2020, ""n"": 175, ""net_pts"": 679.28, ""PF"": 1.0744, ""avg_R"": 0.0075}, {""year"": 2021, ""n"": 165, ""net_pts"": 512.92, ""PF"": 1.0729, ""avg_R"": 0.0041}, {""year"": 2022, ""n"": 191, ""net_pts"": -2162.41, ""PF"": 0.8538, ""avg_R"": -0.0195}, {""year"": 2023, ""n"": 174, ""net_pts"": 747.3, ""PF"": 1.0975, ""avg_R"": 0.0171}, {""year"": 2024, ""n"": 166, ""net_pts"": -2284.08, ""PF"": 0.8116, ""avg_R"": -0.0281}, {""year"": 2025, ""n"": 171, ""net_pts"": 2854.6, ""PF"": 1.2401, ""avg_R"": 0.0348}, {""year"": 2026, ""n"": 73, ""net_pts"": 1146.59, ""PF"": 1.2079, ""avg_R"": 0.0197}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.25|b=2.00,simple,S3_prevsessrange,0.15,1.25,2.0,3331,1445,1886,110,28,1307,0.4844290657439446,652.1,0.4513,-2.6109,-0.0041,-0.0053,1.0085,0.9665,-5332.95,-15.4072,"[{""year"": 2018, ""n"": 176, ""net_pts"": -743.76, ""PF"": 0.8647, ""avg_R"": -0.0348}, {""year"": 2019, ""n"": 162, ""net_pts"": -181.14, ""PF"": 0.9512, ""avg_R"": -0.0137}, {""year"": 2020, ""n"": 175, ""net_pts"": 643.62, ""PF"": 1.0703, ""avg_R"": 0.0064}, {""year"": 2021, ""n"": 164, ""net_pts"": 403.33, ""PF"": 1.0566, ""avg_R"": -0.0007}, {""year"": 2022, ""n"": 190, ""net_pts"": -1842.47, ""PF"": 0.8726, ""avg_R"": -0.0142}, {""year"": 2023, ""n"": 172, ""net_pts"": 718.62, ""PF"": 1.0935, ""avg_R"": 0.0148}, {""year"": 2024, ""n"": 163, ""net_pts"": -2495.34, ""PF"": 0.7951, ""avg_R"": -0.0315}, {""year"": 2025, ""n"": 171, ""net_pts"": 2966.98, ""PF"": 1.2519, ""avg_R"": 0.0319}, {""year"": 2026, ""n"": 72, ""net_pts"": 1182.26, ""PF"": 1.2158, ""avg_R"": 0.018}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=0.50,simple,S3_prevsessrange,0.15,1.5,0.5,3331,1703,1628,62,544,1097,0.4198473282442748,348.48,0.2046,-16.8806,-0.0223,-0.1885,1.0044,0.9463,-4371.95,-55.0737,"[{""year"": 2018, ""n"": 219, ""net_pts"": -443.47, ""PF"": 0.9138, ""avg_R"": -0.1237}, {""year"": 2019, ""n"": 192, ""net_pts"": -394.21, ""PF"": 0.9007, ""avg_R"": -0.063}, {""year"": 2020, ""n"": 202, ""net_pts"": 1572.47, ""PF"": 1.1889, ""avg_R"": 0.0669}, {""year"": 2021, ""n"": 187, ""net_pts"": -327.8, ""PF"": 0.9612, ""avg_R"": -0.0158}, {""year"": 2022, ""n"": 219, ""net_pts"": -811.69, ""PF"": 0.9419, ""avg_R"": -0.0229}, {""year"": 2023, ""n"": 201, ""net_pts"": 196.61, ""PF"": 1.0256, ""avg_R"": 0.0126}, {""year"": 2024, ""n"": 208, ""net_pts"": -1816.77, ""PF"": 0.8441, ""avg_R"": -0.0872}, {""year"": 2025, ""n"": 195, ""net_pts"": 2035.73, ""PF"": 1.1553, ""avg_R"": 0.0668}, {""year"": 2026, ""n"": 80, ""net_pts"": 337.63, ""PF"": 1.0542, ""avg_R"": -0.022}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=0.75,simple,S3_prevsessrange,0.15,1.5,0.75,3331,1572,1759,65,282,1225,0.4535623409669211,482.08,0.3067,-8.1991,-0.0086,-0.0659,1.0061,0.9713,-4592.9,-32.5816,"[{""year"": 2018, ""n"": 200, ""net_pts"": -470.04, ""PF"": 0.912, ""avg_R"": -0.0707}, {""year"": 2019, ""n"": 177, ""net_pts"": -385.43, ""PF"": 0.9009, ""avg_R"": -0.0521}, {""year"": 2020, ""n"": 192, ""net_pts"": 572.31, ""PF"": 1.0631, ""avg_R"": 0.0069}, {""year"": 2021, ""n"": 175, ""net_pts"": 714.59, ""PF"": 1.0931, ""avg_R"": 0.0367}, {""year"": 2022, ""n"": 198, ""net_pts"": -1613.54, ""PF"": 0.8929, ""avg_R"": -0.0283}, {""year"": 2023, ""n"": 186, ""net_pts"": 783.97, ""PF"": 1.1076, ""avg_R"": 0.038}, {""year"": 2024, ""n"": 185, ""net_pts"": -2667.14, ""PF"": 0.7823, ""avg_R"": -0.0758}, {""year"": 2025, ""n"": 181, ""net_pts"": 3378.81, ""PF"": 1.2909, ""avg_R"": 0.0818}, {""year"": 2026, ""n"": 78, ""net_pts"": 168.56, ""PF"": 1.027, ""avg_R"": -0.0011}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=1.00,simple,S3_prevsessrange,0.15,1.5,1.0,3331,1502,1829,65,171,1266,0.47203728362183756,-5.57,-0.0037,-4.8863,-0.0106,-0.0285,0.9999,0.9553,-5596.56,-30.6617,"[{""year"": 2018, ""n"": 184, ""net_pts"": -652.31, ""PF"": 0.8812, ""avg_R"": -0.0683}, {""year"": 2019, ""n"": 168, ""net_pts"": -233.72, ""PF"": 0.9386, ""avg_R"": -0.0296}, {""year"": 2020, ""n"": 185, ""net_pts"": 743.57, ""PF"": 1.0831, ""avg_R"": 0.0113}, {""year"": 2021, ""n"": 169, ""net_pts"": 535.89, ""PF"": 1.0743, ""avg_R"": 0.0195}, {""year"": 2022, ""n"": 195, ""net_pts"": -1613.05, ""PF"": 0.8928, ""avg_R"": -0.023}, {""year"": 2023, ""n"": 175, ""net_pts"": 467.54, ""PF"": 1.0623, ""avg_R"": 0.0209}, {""year"": 2024, ""n"": 175, ""net_pts"": -3181.08, ""PF"": 0.7466, ""avg_R"": -0.0853}, {""year"": 2025, ""n"": 179, ""net_pts"": 2812.97, ""PF"": 1.2294, ""avg_R"": 0.0564}, {""year"": 2026, ""n"": 72, ""net_pts"": 1114.63, ""PF"": 1.1931, ""avg_R"": 0.0266}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=1.25,simple,S3_prevsessrange,0.15,1.5,1.25,3331,1468,1863,63,93,1312,0.47956403269754766,437.68,0.2981,-3.8586,-0.0085,-0.0149,1.0056,0.9559,-5951.98,-26.2969,"[{""year"": 2018, ""n"": 180, ""net_pts"": -686.04, ""PF"": 0.8741, ""avg_R"": -0.0607}, {""year"": 2019, ""n"": 163, ""net_pts"": -155.99, ""PF"": 0.9577, ""avg_R"": -0.0175}, {""year"": 2020, ""n"": 180, ""net_pts"": 994.5, ""PF"": 1.1099, ""avg_R"": 0.0179}, {""year"": 2021, ""n"": 166, ""net_pts"": 482.63, ""PF"": 1.0672, ""avg_R"": 0.0114}, {""year"": 2022, ""n"": 191, ""net_pts"": -1789.41, ""PF"": 0.8771, ""avg_R"": -0.0208}, {""year"": 2023, ""n"": 173, ""net_pts"": 171.7, ""PF"": 1.0223, ""avg_R"": 0.0084}, {""year"": 2024, ""n"": 169, ""net_pts"": -2727.37, ""PF"": 0.772, ""avg_R"": -0.0737}, {""year"": 2025, ""n"": 174, ""net_pts"": 3320.68, ""PF"": 1.2764, ""avg_R"": 0.0571}, {""year"": 2026, ""n"": 72, ""net_pts"": 826.98, ""PF"": 1.1365, ""avg_R"": 0.0171}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=1.50,simple,S3_prevsessrange,0.15,1.5,1.5,3331,1446,1885,62,61,1323,0.47925311203319504,39.57,0.0274,-3.8239,-0.0093,-0.0124,1.0005,0.9433,-6553.57,-26.5927,"[{""year"": 2018, ""n"": 177, ""net_pts"": -664.03, ""PF"": 0.8772, ""avg_R"": -0.045}, {""year"": 2019, ""n"": 158, ""net_pts"": -373.98, ""PF"": 0.9016, ""avg_R"": -0.0263}, {""year"": 2020, ""n"": 176, ""net_pts"": 742.52, ""PF"": 1.0817, ""avg_R"": 0.0053}, {""year"": 2021, ""n"": 165, ""net_pts"": 415.38, ""PF"": 1.0574, ""avg_R"": 0.0095}, {""year"": 2022, ""n"": 188, ""net_pts"": -1911.73, ""PF"": 0.8693, ""avg_R"": -0.019}, {""year"": 2023, ""n"": 172, ""net_pts"": 251.21, ""PF"": 1.0331, ""avg_R"": 0.0089}, {""year"": 2024, ""n"": 166, ""net_pts"": -2872.33, ""PF"": 0.7639, ""avg_R"": -0.0691}, {""year"": 2025, ""n"": 172, ""net_pts"": 2902.13, ""PF"": 1.237, ""avg_R"": 0.0433}, {""year"": 2026, ""n"": 72, ""net_pts"": 1550.4, ""PF"": 1.2902, ""avg_R"": 0.0315}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=1.75,simple,S3_prevsessrange,0.15,1.5,1.75,3331,1439,1892,64,36,1339,0.48227936066712995,545.73,0.3792,-2.8147,-0.0048,-0.0073,1.0071,0.9657,-6148.41,-18.3251,"[{""year"": 2018, ""n"": 177, ""net_pts"": -646.27, ""PF"": 0.8803, ""avg_R"": -0.0345}, {""year"": 2019, ""n"": 158, ""net_pts"": -237.8, ""PF"": 0.9351, ""avg_R"": -0.0185}, {""year"": 2020, ""n"": 174, ""net_pts"": 829.28, ""PF"": 1.0916, ""avg_R"": 0.012}, {""year"": 2021, ""n"": 165, ""net_pts"": 664.06, ""PF"": 1.0944, ""avg_R"": 0.0127}, {""year"": 2022, ""n"": 188, ""net_pts"": -2035.98, ""PF"": 0.862, ""avg_R"": -0.0178}, {""year"": 2023, ""n"": 171, ""net_pts"": 173.24, ""PF"": 1.0226, ""avg_R"": 0.0053}, {""year"": 2024, ""n"": 163, ""net_pts"": -2955.71, ""PF"": 0.7579, ""avg_R"": -0.0508}, {""year"": 2025, ""n"": 171, ""net_pts"": 3327.26, ""PF"": 1.2814, ""avg_R"": 0.0403}, {""year"": 2026, ""n"": 72, ""net_pts"": 1427.65, ""PF"": 1.2612, ""avg_R"": 0.025}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.50|b=2.00,simple,S3_prevsessrange,0.15,1.5,2.0,3331,1429,1902,65,29,1335,0.4821553533939818,635.47,0.4447,-2.8147,-0.0051,-0.0064,1.0083,0.9589,-6084.9,-17.6549,"[{""year"": 2018, ""n"": 174, ""net_pts"": -700.74, ""PF"": 0.8713, ""avg_R"": -0.0329}, {""year"": 2019, ""n"": 158, ""net_pts"": -271.49, ""PF"": 0.9266, ""avg_R"": -0.0185}, {""year"": 2020, ""n"": 174, ""net_pts"": 793.62, ""PF"": 1.0873, ""avg_R"": 0.0103}, {""year"": 2021, ""n"": 164, ""net_pts"": 554.47, ""PF"": 1.0778, ""avg_R"": 0.0069}, {""year"": 2022, ""n"": 187, ""net_pts"": -1716.04, ""PF"": 0.881, ""avg_R"": -0.0127}, {""year"": 2023, ""n"": 169, ""net_pts"": 144.57, ""PF"": 1.0188, ""avg_R"": 0.0044}, {""year"": 2024, ""n"": 161, ""net_pts"": -3071.87, ""PF"": 0.7499, ""avg_R"": -0.0482}, {""year"": 2025, ""n"": 171, ""net_pts"": 3439.63, ""PF"": 1.2937, ""avg_R"": 0.0367}, {""year"": 2026, ""n"": 71, ""net_pts"": 1463.32, ""PF"": 1.2695, ""avg_R"": 0.0226}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=0.50,simple,S3_prevsessrange,0.15,1.75,0.5,3331,1694,1637,35,541,1118,0.41912632821723733,142.75,0.0843,-16.9904,-0.022,-0.1902,1.0018,0.947,-4653.75,-52.4633,"[{""year"": 2018, ""n"": 216, ""net_pts"": -433.32, ""PF"": 0.9152, ""avg_R"": -0.1311}, {""year"": 2019, ""n"": 191, ""net_pts"": -359.78, ""PF"": 0.9094, ""avg_R"": -0.0582}, {""year"": 2020, ""n"": 202, ""net_pts"": 1568.62, ""PF"": 1.1884, ""avg_R"": 0.0628}, {""year"": 2021, ""n"": 186, ""net_pts"": -175.13, ""PF"": 0.9792, ""avg_R"": 0.0091}, {""year"": 2022, ""n"": 217, ""net_pts"": -1228.61, ""PF"": 0.9117, ""avg_R"": -0.043}, {""year"": 2023, ""n"": 200, ""net_pts"": 216.02, ""PF"": 1.0281, ""avg_R"": 0.0165}, {""year"": 2024, ""n"": 208, ""net_pts"": -1707.47, ""PF"": 0.8535, ""avg_R"": -0.0795}, {""year"": 2025, ""n"": 195, ""net_pts"": 1876.79, ""PF"": 1.1432, ""avg_R"": 0.0593}, {""year"": 2026, ""n"": 79, ""net_pts"": 385.63, ""PF"": 1.062, ""avg_R"": -0.0162}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=0.75,simple,S3_prevsessrange,0.15,1.75,0.75,3331,1563,1768,37,280,1246,0.45297504798464494,166.64,0.1066,-8.4351,-0.0093,-0.0687,1.0021,0.969,-4853.37,-31.4864,"[{""year"": 2018, ""n"": 196, ""net_pts"": -400.72, ""PF"": 0.9238, ""avg_R"": -0.0704}, {""year"": 2019, ""n"": 176, ""net_pts"": -427.91, ""PF"": 0.89, ""avg_R"": -0.0575}, {""year"": 2020, ""n"": 192, ""net_pts"": 590.57, ""PF"": 1.0651, ""avg_R"": 0.0048}, {""year"": 2021, ""n"": 174, ""net_pts"": 899.01, ""PF"": 1.1185, ""avg_R"": 0.0585}, {""year"": 2022, ""n"": 197, ""net_pts"": -1974.92, ""PF"": 0.8684, ""avg_R"": -0.0411}, {""year"": 2023, ""n"": 185, ""net_pts"": 779.6, ""PF"": 1.107, ""avg_R"": 0.0381}, {""year"": 2024, ""n"": 185, ""net_pts"": -2519.02, ""PF"": 0.793, ""avg_R"": -0.073}, {""year"": 2025, ""n"": 181, ""net_pts"": 3003.48, ""PF"": 1.2586, ""avg_R"": 0.07}, {""year"": 2026, ""n"": 77, ""net_pts"": 216.56, ""PF"": 1.0347, ""avg_R"": 0.0031}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=1.00,simple,S3_prevsessrange,0.15,1.75,1.0,3331,1492,1839,39,170,1283,0.47117962466487934,-309.68,-0.2076,-5.0145,-0.01,-0.03,0.996,0.9578,-5934.17,-28.2246,"[{""year"": 2018, ""n"": 180, ""net_pts"": -543.32, ""PF"": 0.8995, ""avg_R"": -0.0627}, {""year"": 2019, ""n"": 167, ""net_pts"": -252.45, ""PF"": 0.9337, ""avg_R"": -0.0323}, {""year"": 2020, ""n"": 185, ""net_pts"": 701.08, ""PF"": 1.0783, ""avg_R"": 0.0082}, {""year"": 2021, ""n"": 168, ""net_pts"": 747.81, ""PF"": 1.1053, ""avg_R"": 0.0379}, {""year"": 2022, ""n"": 194, ""net_pts"": -1974.43, ""PF"": 0.8683, ""avg_R"": -0.0327}, {""year"": 2023, ""n"": 174, ""net_pts"": 463.16, ""PF"": 1.0618, ""avg_R"": 0.021}, {""year"": 2024, ""n"": 175, ""net_pts"": -3033.42, ""PF"": 0.7576, ""avg_R"": -0.0798}, {""year"": 2025, ""n"": 178, ""net_pts"": 2419.26, ""PF"": 1.1973, ""avg_R"": 0.0473}, {""year"": 2026, ""n"": 71, ""net_pts"": 1162.63, ""PF"": 1.2014, ""avg_R"": 0.0304}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=1.25,simple,S3_prevsessrange,0.15,1.75,1.25,3331,1458,1873,39,92,1327,0.4787379972565158,171.88,0.1179,-4.0379,-0.0078,-0.0158,1.0022,0.9595,-6278.78,-24.0464,"[{""year"": 2018, ""n"": 176, ""net_pts"": -577.05, ""PF"": 0.8926, ""avg_R"": -0.0562}, {""year"": 2019, ""n"": 162, ""net_pts"": -174.71, ""PF"": 0.9526, ""avg_R"": -0.0197}, {""year"": 2020, ""n"": 180, ""net_pts"": 952.01, ""PF"": 1.1053, ""avg_R"": 0.0154}, {""year"": 2021, ""n"": 165, ""net_pts"": 722.05, ""PF"": 1.1026, ""avg_R"": 0.0275}, {""year"": 2022, ""n"": 190, ""net_pts"": -2151.84, ""PF"": 0.8515, ""avg_R"": -0.0288}, {""year"": 2023, ""n"": 172, ""net_pts"": 179.18, ""PF"": 1.0233, ""avg_R"": 0.009}, {""year"": 2024, ""n"": 169, ""net_pts"": -2579.71, ""PF"": 0.7837, ""avg_R"": -0.0692}, {""year"": 2025, ""n"": 173, ""net_pts"": 2926.97, ""PF"": 1.2436, ""avg_R"": 0.0497}, {""year"": 2026, ""n"": 71, ""net_pts"": 874.98, ""PF"": 1.1444, ""avg_R"": 0.0201}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=1.50,simple,S3_prevsessrange,0.15,1.75,1.5,3331,1436,1895,39,61,1336,0.4777158774373259,-326.87,-0.2276,-4.0379,-0.0097,-0.0133,0.9958,0.941,-6681.21,-26.6985,"[{""year"": 2018, ""n"": 173, ""net_pts"": -555.79, ""PF"": 0.8957, ""avg_R"": -0.0412}, {""year"": 2019, ""n"": 157, ""net_pts"": -392.7, ""PF"": 0.8967, ""avg_R"": -0.0283}, {""year"": 2020, ""n"": 176, ""net_pts"": 678.54, ""PF"": 1.0747, ""avg_R"": 0.0022}, {""year"": 2021, ""n"": 164, ""net_pts"": 377.25, ""PF"": 1.0521, ""avg_R"": 0.0128}, {""year"": 2022, ""n"": 187, ""net_pts"": -2274.17, ""PF"": 0.8439, ""avg_R"": -0.0257}, {""year"": 2023, ""n"": 171, ""net_pts"": 258.69, ""PF"": 1.0341, ""avg_R"": 0.0094}, {""year"": 2024, ""n"": 166, ""net_pts"": -2724.68, ""PF"": 0.7753, ""avg_R"": -0.0653}, {""year"": 2025, ""n"": 171, ""net_pts"": 2707.58, ""PF"": 1.2211, ""avg_R"": 0.0397}, {""year"": 2026, ""n"": 71, ""net_pts"": 1598.4, ""PF"": 1.2992, ""avg_R"": 0.0342}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=1.75,simple,S3_prevsessrange,0.15,1.75,1.75,3331,1429,1902,39,36,1354,0.4807557732680196,-42.24,-0.0296,-3.1044,-0.0056,-0.0103,0.9995,0.9601,-6514.85,-18.6305,"[{""year"": 2018, ""n"": 173, ""net_pts"": -538.03, ""PF"": 0.8989, ""avg_R"": -0.0311}, {""year"": 2019, ""n"": 157, ""net_pts"": -256.53, ""PF"": 0.93, ""avg_R"": -0.0202}, {""year"": 2020, ""n"": 174, ""net_pts"": 782.55, ""PF"": 1.0865, ""avg_R"": 0.0102}, {""year"": 2021, ""n"": 164, ""net_pts"": 625.94, ""PF"": 1.089, ""avg_R"": 0.0156}, {""year"": 2022, ""n"": 187, ""net_pts"": -2398.42, ""PF"": 0.8367, ""avg_R"": -0.0236}, {""year"": 2023, ""n"": 170, ""net_pts"": 180.73, ""PF"": 1.0236, ""avg_R"": 0.0057}, {""year"": 2024, ""n"": 163, ""net_pts"": -2847.68, ""PF"": 0.7661, ""avg_R"": -0.05}, {""year"": 2025, ""n"": 170, ""net_pts"": 2933.55, ""PF"": 1.2481, ""avg_R"": 0.0349}, {""year"": 2026, ""n"": 71, ""net_pts"": 1475.65, ""PF"": 1.27, ""avg_R"": 0.0273}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=1.75|b=2.00,simple,S3_prevsessrange,0.15,1.75,2.0,3331,1419,1912,39,29,1351,0.4806201550387597,57.59,0.0406,-3.1044,-0.0057,-0.009,1.0008,0.9538,-6441.23,-17.8601,"[{""year"": 2018, ""n"": 170, ""net_pts"": -592.5, ""PF"": 0.8895, ""avg_R"": -0.03}, {""year"": 2019, ""n"": 157, ""net_pts"": -290.22, ""PF"": 0.9215, ""avg_R"": -0.02}, {""year"": 2020, ""n"": 174, ""net_pts"": 746.89, ""PF"": 1.0822, ""avg_R"": 0.0087}, {""year"": 2021, ""n"": 163, ""net_pts"": 516.35, ""PF"": 1.0724, ""avg_R"": 0.0094}, {""year"": 2022, ""n"": 186, ""net_pts"": -2078.47, ""PF"": 0.8553, ""avg_R"": -0.0178}, {""year"": 2023, ""n"": 168, ""net_pts"": 152.05, ""PF"": 1.0198, ""avg_R"": 0.0048}, {""year"": 2024, ""n"": 161, ""net_pts"": -2953.74, ""PF"": 0.7588, ""avg_R"": -0.0471}, {""year"": 2025, ""n"": 170, ""net_pts"": 3045.93, ""PF"": 1.2601, ""avg_R"": 0.032}, {""year"": 2026, ""n"": 70, ""net_pts"": 1511.32, ""PF"": 1.2784, ""avg_R"": 0.0247}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=2.00|b=0.50,simple,S3_prevsessrange,0.15,2.0,0.5,3331,1691,1640,27,539,1125,0.42046126552335894,1127.94,0.667,-16.7933,-0.0164,-0.1858,1.0145,0.9606,-4036.48,-44.477,"[{""year"": 2018, ""n"": 216, ""net_pts"": -500.81, ""PF"": 0.902, ""avg_R"": -0.1424}, {""year"": 2019, ""n"": 191, ""net_pts"": -348.05, ""PF"": 0.9124, ""avg_R"": -0.0567}, {""year"": 2020, ""n"": 202, ""net_pts"": 1745.94, ""PF"": 1.2102, ""avg_R"": 0.0764}, {""year"": 2021, ""n"": 186, ""net_pts"": -141.99, ""PF"": 0.9831, ""avg_R"": 0.0206}, {""year"": 2022, ""n"": 216, ""net_pts"": -929.38, ""PF"": 0.9325, ""avg_R"": -0.0302}, {""year"": 2023, ""n"": 200, ""net_pts"": 190.39, ""PF"": 1.0248, ""avg_R"": 0.0135}, {""year"": 2024, ""n"": 207, ""net_pts"": -1428.51, ""PF"": 0.876, ""avg_R"": -0.0651}, {""year"": 2025, ""n"": 194, ""net_pts"": 2104.72, ""PF"": 1.1618, ""avg_R"": 0.0657}, {""year"": 2026, ""n"": 79, ""net_pts"": 435.63, ""PF"": 1.07, ""avg_R"": -0.0098}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=2.00|b=0.75,simple,S3_prevsessrange,0.15,2.0,0.75,3331,1559,1772,30,279,1250,0.4547787042976267,1447.48,0.9285,-8.0764,-0.0038,-0.0626,1.0186,0.9872,-4178.51,-31.4979,"[{""year"": 2018, ""n"": 196, ""net_pts"": -450.96, ""PF"": 0.9143, ""avg_R"": -0.077}, {""year"": 2019, ""n"": 176, ""net_pts"": -416.19, ""PF"": 0.893, ""avg_R"": -0.0565}, {""year"": 2020, ""n"": 191, ""net_pts"": 882.73, ""PF"": 1.0981, ""avg_R"": 0.0177}, {""year"": 2021, ""n"": 174, ""net_pts"": 936.4, ""PF"": 1.1234, ""avg_R"": 0.0685}, {""year"": 2022, ""n"": 196, ""net_pts"": -1573.7, ""PF"": 0.8937, ""avg_R"": -0.0284}, {""year"": 2023, ""n"": 185, ""net_pts"": 753.97, ""PF"": 1.1035, ""avg_R"": 0.0359}, {""year"": 2024, ""n"": 184, ""net_pts"": -2255.51, ""PF"": 0.8129, ""avg_R"": -0.0628}, {""year"": 2025, ""n"": 180, ""net_pts"": 3304.17, ""PF"": 1.2869, ""avg_R"": 0.076}, {""year"": 2026, ""n"": 77, ""net_pts"": 266.56, ""PF"": 1.0427, ""avg_R"": 0.0074}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=2.00|b=1.00,simple,S3_prevsessrange,0.15,2.0,1.0,3331,1489,1842,31,169,1289,0.4728005372733378,925.16,0.6213,-4.8467,-0.0057,-0.0284,1.0119,0.9757,-5175.09,-23.1326,"[{""year"": 2018, ""n"": 180, ""net_pts"": -586.06, ""PF"": 0.8916, ""avg_R"": -0.0668}, {""year"": 2019, ""n"": 167, ""net_pts"": -272.14, ""PF"": 0.9285, ""avg_R"": -0.0335}, {""year"": 2020, ""n"": 185, ""net_pts"": 878.41, ""PF"": 1.0983, ""avg_R"": 0.0157}, {""year"": 2021, ""n"": 168, ""net_pts"": 785.2, ""PF"": 1.1106, ""avg_R"": 0.0457}, {""year"": 2022, ""n"": 193, ""net_pts"": -1517.96, ""PF"": 0.897, ""avg_R"": -0.0218}, {""year"": 2023, ""n"": 174, ""net_pts"": 437.53, ""PF"": 1.0583, ""avg_R"": 0.0192}, {""year"": 2024, ""n"": 174, ""net_pts"": -2769.92, ""PF"": 0.7765, ""avg_R"": -0.0719}, {""year"": 2025, ""n"": 177, ""net_pts"": 2757.45, ""PF"": 1.2267, ""avg_R"": 0.0532}, {""year"": 2026, ""n"": 71, ""net_pts"": 1212.63, ""PF"": 1.2101, ""avg_R"": 0.034}]"
simple|scale=S3_prevsessrange|gamma=+0.15|a=2.00|b=1.25,simple,S3_prevsessrange,0.15,2.0,1.25,3331,1455,1876,31,91,1333,0.48041237113402063,1461.97,1.0048,-3.8377,-0.0042,-0.0148,1.019,0.9782,-5464.46,-19.7754,"[{""year"": 2018, ""n"": 176, ""net_pts"": -619.79, ""PF"": 0.8846, ""avg_R"": -0.0596}, {""year"": 2019, ""n"": 162, ""net_pts"": -194.41, ""PF"": 0.9472, ""avg_R"": -0.0207}, {""year"": 2020, ""n"": 180, ""net_pts"": 1129.34, ""PF"": 1.1251, ""avg_R"": 0.0215}, {""year"": 2021, ""n"": 165, ""net_pts"": 759.44, ""PF"": 1.1079, ""avg_R"": 0.0339}, {""year"": 2022, ""n"": 189, ""net_pts"": -1640.11, ""PF"": 0.8843, ""avg_R"": -0.0188}, {""year"": 2023, ""n"": 172, ""net_pts"": 153.56, ""PF"": 1.02, ""avg_R"": 0.0076}, {""year"": 2024, ""n"": 168, ""net_pts"": -2316.2, ""PF"": 0.8038, ""avg_R"": -0.0626}, {""year"": 2025, ""n"": 172, ""net_pts"": 3265.17, ""PF"": 1.274, ""avg_R"": 0.0546}, {""year"": 2026, ""n"": 71, ""net_pts"": 924.98, ""PF"": 1.1527, ""avg_R"": 0.0229}]"
