level_id,level_index,level_session,created_at,expiry_at,sess_date,year,side,sign,level,touched_at,anchor,cutoff,entry_allowed,has_anchor,has_cutoff,pnl,exit,exit_time,tp_dist,sl_dist,variant
545:upper,545,2020-02-14,2020-02-14 10:30:00-05:00,2020-03-13 10:30:00-04:00,2020-02-19,2020,upper,-1.0,9706.908512159982,2020-02-19 09:36:00-05:00,8.75,2020-02-19 15:00:00-05:00,True,True,True,-13.125,SL,2020-02-19 10:20:00-05:00,13.125,13.125,base_legacy_entrybar
543:lower,543,2020-02-12,2020-02-12 10:30:00-05:00,2020-03-11 10:30:00-04:00,2020-02-21,2020,lower,1.0,9489.093122931961,2020-02-21 09:49:00-05:00,21.5,2020-02-21 15:00:00-05:00,True,True,True,32.25,TP,2020-02-21 09:57:00-05:00,32.25,32.25,base_legacy_entrybar
541:lower,541,2020-02-10,2020-02-10 10:30:00-05:00,2020-03-09 10:30:00-04:00,2020-02-24,2020,lower,1.0,9281.154486973353,2020-02-23 21:27:00-05:00,19.5,2020-02-24 15:00:00-05:00,True,True,True,-29.25,SL,2020-02-24 02:15:00-05:00,29.25,29.25,base_legacy_entrybar
553:lower,553,2020-02-26,2020-02-26 10:30:00-05:00,2020-03-25 10:30:00-04:00,2020-02-27,2020,lower,1.0,8724.757467992544,2020-02-26 22:58:00-05:00,50.25,2020-02-27 15:00:00-05:00,True,True,True,75.375,TP,2020-02-27 02:27:00-05:00,75.375,75.375,base_legacy_entrybar
555:upper,555,2020-02-28,2020-02-28 10:30:00-05:00,2020-03-27 10:30:00-04:00,2020-03-02,2020,upper,-1.0,8455.361761076416,2020-03-01 20:31:00-05:00,73.25,2020-03-02 15:00:00-05:00,True,True,True,-109.875,SL,2020-03-02 02:45:00-05:00,109.875,109.875,base_legacy_entrybar
559:lower,559,2020-03-05,2020-03-05 10:30:00-05:00,2020-04-02 10:30:00-04:00,2020-03-06,2020,lower,1.0,8551.275749585217,2020-03-05 22:53:00-05:00,56.25,2020-03-06 15:00:00-05:00,True,True,True,-84.375,SL,2020-03-06 04:58:00-05:00,84.375,84.375,base_legacy_entrybar
555:lower,555,2020-02-28,2020-02-28 10:30:00-05:00,2020-03-27 10:30:00-04:00,2020-03-09,2020,lower,1.0,7929.763238923582,2020-03-09 09:30:00-04:00,8.25,2020-03-09 15:00:00-04:00,True,True,True,-12.375,SL,2020-03-09 09:34:00-04:00,12.375,12.375,base_legacy_entrybar
561:lower,561,2020-03-09,2020-03-09 10:30:00-04:00,2020-04-06 10:30:00-04:00,2020-03-12,2020,lower,1.0,7595.5999259774835,2020-03-12 08:11:00-04:00,46.25,2020-03-12 15:00:00-04:00,True,True,True,0.0,BE,2020-03-12 09:30:00-04:00,69.375,69.375,base_legacy_entrybar
568:upper,568,2020-03-18,2020-03-18 10:30:00-04:00,2020-04-16 10:30:00-04:00,2020-03-20,2020,upper,-1.0,7511.458736501807,2020-03-20 03:26:00-04:00,169.5,2020-03-20 15:00:00-04:00,True,True,True,200.0,TP,2020-03-20 09:44:00-04:00,200.0,200.0,base_legacy_entrybar
571:upper,571,2020-03-23,2020-03-23 10:30:00-04:00,2020-04-21 10:30:00-04:00,2020-03-24,2020,upper,-1.0,7322.838733246481,2020-03-24 04:07:00-04:00,60.5,2020-03-24 15:00:00-04:00,True,True,True,-0.0,BE,2020-03-24 05:12:00-04:00,90.75,90.75,base_legacy_entrybar
572:upper,572,2020-03-24,2020-03-24 10:30:00-04:00,2020-04-22 10:30:00-04:00,2020-03-25,2020,upper,-1.0,7646.30369503761,2020-03-25 03:59:00-04:00,102.5,2020-03-25 15:00:00-04:00,True,True,True,153.75,TP,2020-03-25 06:53:00-04:00,153.75,153.75,base_legacy_entrybar
575:upper,575,2020-03-27,2020-03-27 10:30:00-04:00,2020-04-27 10:30:00-04:00,2020-03-31,2020,upper,-1.0,7888.718408387388,2020-03-30 20:01:00-04:00,31.0,2020-03-31 15:00:00-04:00,True,True,True,-0.0,BE,2020-03-30 20:48:00-04:00,46.5,46.5,base_legacy_entrybar
573:upper,573,2020-03-25,2020-03-25 10:30:00-04:00,2020-04-23 10:30:00-04:00,2020-03-31,2020,upper,-1.0,7909.778477294267,2020-03-30 21:02:00-04:00,29.0,2020-03-31 15:00:00-04:00,True,True,True,-0.0,BE,2020-03-30 21:50:00-04:00,43.5,43.5,base_legacy_entrybar
576:upper,576,2020-03-30,2020-03-30 10:30:00-04:00,2020-04-28 10:30:00-04:00,2020-03-31,2020,upper,-1.0,7949.624439029813,2020-03-31 05:22:00-04:00,37.5,2020-03-31 15:00:00-04:00,True,True,True,56.25,TP,2020-03-31 06:21:00-04:00,56.25,56.25,base_legacy_entrybar
577:lower,577,2020-03-31,2020-03-31 10:30:00-04:00,2020-04-29 10:30:00-04:00,2020-04-01,2020,lower,1.0,7578.254553993011,2020-04-01 01:49:00-04:00,38.0,2020-04-01 15:00:00-04:00,True,True,True,57.0,TP,2020-04-01 10:16:00-04:00,57.0,57.0,base_legacy_entrybar
578:lower,578,2020-04-01,2020-04-01 10:30:00-04:00,2020-04-30 10:30:00-04:00,2020-04-02,2020,lower,1.0,7388.1058233536705,2020-04-02 09:14:00-04:00,145.0,2020-04-02 15:00:00-04:00,True,True,True,200.0,TP,2020-04-02 10:35:00-04:00,200.0,200.0,base_legacy_entrybar
579:upper,579,2020-04-02,2020-04-02 10:30:00-04:00,2020-05-01 10:30:00-04:00,2020-04-06,2020,upper,-1.0,7703.231612359354,2020-04-05 20:17:00-04:00,32.5,2020-04-06 15:00:00-04:00,True,True,True,-48.75,SL,2020-04-05 20:31:00-04:00,48.75,48.75,base_legacy_entrybar
577:upper,577,2020-03-31,2020-03-31 10:30:00-04:00,2020-04-29 10:30:00-04:00,2020-04-07,2020,upper,-1.0,8151.870446006989,2020-04-07 02:58:00-04:00,72.5,2020-04-07 15:00:00-04:00,True,True,True,-108.75,SL,2020-04-07 06:02:00-04:00,108.75,108.75,base_legacy_entrybar
583:upper,583,2020-04-08,2020-04-08 10:30:00-04:00,2020-05-07 10:30:00-04:00,2020-04-09,2020,upper,-1.0,8316.921889912834,2020-04-09 09:43:00-04:00,171.75,2020-04-09 15:00:00-04:00,True,True,True,143.17188991283365,cutoff,2020-04-09 15:00:00-04:00,200.0,200.0,base_legacy_entrybar
585:upper,585,2020-04-13,2020-04-13 10:30:00-04:00,2020-05-11 10:30:00-04:00,2020-04-14,2020,upper,-1.0,8377.974427210953,2020-04-13 21:33:00-04:00,47.0,2020-04-14 15:00:00-04:00,True,True,True,-70.5,SL,2020-04-13 22:34:00-04:00,70.5,70.5,base_legacy_entrybar
587:upper,587,2020-04-15,2020-04-15 10:30:00-04:00,2020-05-13 10:30:00-04:00,2020-04-16,2020,upper,-1.0,8708.551354323605,2020-04-16 10:58:00-04:00,58.5,2020-04-16 15:00:00-04:00,True,True,True,87.75,TP,2020-04-16 12:33:00-04:00,87.75,87.75,base_legacy_entrybar
589:lower,589,2020-04-17,2020-04-17 10:30:00-04:00,2020-05-15 10:30:00-04:00,2020-04-21,2020,lower,1.0,8627.887119112991,2020-04-20 22:38:00-04:00,49.75,2020-04-21 15:00:00-04:00,True,True,True,74.625,TP,2020-04-21 03:04:00-04:00,74.625,74.625,base_legacy_entrybar
590:lower,590,2020-04-20,2020-04-20 10:30:00-04:00,2020-05-18 10:30:00-04:00,2020-04-21,2020,lower,1.0,8582.137175759435,2020-04-21 09:37:00-04:00,32.5,2020-04-21 15:00:00-04:00,True,True,True,-48.75,SL,2020-04-21 09:45:00-04:00,48.75,48.75,base_legacy_entrybar
592:upper,592,2020-04-22,2020-04-22 10:30:00-04:00,2020-05-20 10:30:00-04:00,2020-04-23,2020,upper,-1.0,8752.552576739732,2020-04-23 10:23:00-04:00,81.25,2020-04-23 15:00:00-04:00,True,True,True,121.875,TP,2020-04-23 12:46:00-04:00,121.875,121.875,base_legacy_entrybar
594:upper,594,2020-04-24,2020-04-24 10:30:00-04:00,2020-05-22 10:30:00-04:00,2020-04-27,2020,upper,-1.0,8823.787808365498,2020-04-26 22:06:00-04:00,40.75,2020-04-27 15:00:00-04:00,True,True,True,-0.0,BE,2020-04-26 23:01:00-04:00,61.125,61.125,base_legacy_entrybar
591:upper,591,2020-04-21,2020-04-21 10:30:00-04:00,2020-05-19 10:30:00-04:00,2020-04-27,2020,upper,-1.0,8842.999663098304,2020-04-27 00:00:00-04:00,20.5,2020-04-27 15:00:00-04:00,True,True,True,-30.75,SL,2020-04-27 00:32:00-04:00,30.75,30.75,base_legacy_entrybar
593:upper,593,2020-04-23,2020-04-23 10:30:00-04:00,2020-05-21 10:30:00-04:00,2020-04-28,2020,upper,-1.0,8898.367238360446,2020-04-28 05:20:00-04:00,21.75,2020-04-28 15:00:00-04:00,True,True,True,-32.625,SL,2020-04-28 05:50:00-04:00,32.625,32.625,base_legacy_entrybar
600:upper,600,2020-05-04,2020-05-04 10:30:00-04:00,2020-06-01 10:30:00-04:00,2020-05-05,2020,upper,-1.0,8892.408305458119,2020-05-05 03:30:00-04:00,23.75,2020-05-05 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-05 04:17:00-04:00,35.625,35.625,base_legacy_entrybar
601:upper,601,2020-05-05,2020-05-05 10:30:00-04:00,2020-06-02 10:30:00-04:00,2020-05-07,2020,upper,-1.0,9092.014338145143,2020-05-07 05:36:00-04:00,23.75,2020-05-07 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-07 06:22:00-04:00,35.625,35.625,base_legacy_entrybar
598:upper,598,2020-04-30,2020-04-30 10:30:00-04:00,2020-05-28 10:30:00-04:00,2020-05-08,2020,upper,-1.0,9157.354943061793,2020-05-07 20:00:00-04:00,28.75,2020-05-08 15:00:00-04:00,True,True,True,-43.125,SL,2020-05-07 22:16:00-04:00,43.125,43.125,base_legacy_entrybar
603:upper,603,2020-05-07,2020-05-07 10:30:00-04:00,2020-06-04 10:30:00-04:00,2020-05-11,2020,upper,-1.0,9243.358037197813,2020-05-10 19:33:00-04:00,45.5,2020-05-11 15:00:00-04:00,True,True,True,68.25,TP,2020-05-11 07:40:00-04:00,68.25,68.25,base_legacy_entrybar
605:lower,605,2020-05-11,2020-05-11 10:30:00-04:00,2020-06-08 10:30:00-04:00,2020-05-13,2020,lower,1.0,9008.407743009884,2020-05-12 19:45:00-04:00,47.0,2020-05-13 15:00:00-04:00,True,True,True,70.5,TP,2020-05-12 22:44:00-04:00,70.5,70.5,base_legacy_entrybar
608:upper,608,2020-05-14,2020-05-14 10:30:00-04:00,2020-06-11 10:30:00-04:00,2020-05-15,2020,upper,-1.0,9130.678190866347,2020-05-15 03:07:00-04:00,25.75,2020-05-15 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-15 03:53:00-04:00,38.625,38.625,base_legacy_entrybar
609:upper,609,2020-05-15,2020-05-15 10:30:00-04:00,2020-06-12 10:30:00-04:00,2020-05-18,2020,upper,-1.0,9169.976526088944,2020-05-17 19:04:00-04:00,57.75,2020-05-18 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-17 19:50:00-04:00,86.625,86.625,base_legacy_entrybar
607:upper,607,2020-05-13,2020-05-13 10:30:00-04:00,2020-06-10 10:30:00-04:00,2020-05-18,2020,upper,-1.0,9331.220279581725,2020-05-18 10:59:00-04:00,60.5,2020-05-18 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-18 11:50:00-04:00,90.75,90.75,base_legacy_entrybar
610:upper,610,2020-05-18,2020-05-18 10:30:00-04:00,2020-06-15 10:30:00-04:00,2020-05-20,2020,upper,-1.0,9425.837628444118,2020-05-20 09:30:00-04:00,20.25,2020-05-20 15:00:00-04:00,True,True,True,-30.375,SL,2020-05-20 09:58:00-04:00,30.375,30.375,base_legacy_entrybar
613:lower,613,2020-05-21,2020-05-21 10:30:00-04:00,2020-06-18 10:30:00-04:00,2020-05-22,2020,lower,1.0,9317.397405779739,2020-05-21 22:54:00-04:00,44.0,2020-05-22 15:00:00-04:00,True,True,True,-66.0,SL,2020-05-22 03:15:00-04:00,66.0,66.0,base_legacy_entrybar
614:upper,614,2020-05-22,2020-05-22 10:30:00-04:00,2020-06-19 10:30:00-04:00,2020-05-25,2020,upper,-1.0,9515.473595904761,2020-05-25 06:50:00-04:00,16.25,2020-05-25 15:00:00-04:00,True,True,True,-0.0,BE,2020-05-25 08:42:00-04:00,24.375,24.375,base_legacy_entrybar
612:upper,612,2020-05-20,2020-05-20 10:30:00-04:00,2020-06-17 10:30:00-04:00,2020-05-26,2020,upper,-1.0,9572.289936151348,2020-05-25 23:54:00-04:00,15.25,2020-05-26 15:00:00-04:00,True,True,True,-22.875,SL,2020-05-26 02:11:00-04:00,22.875,22.875,base_legacy_entrybar
614:lower,614,2020-05-22,2020-05-22 10:30:00-04:00,2020-06-19 10:30:00-04:00,2020-05-27,2020,lower,1.0,9202.026404095239,2020-05-27 10:46:00-04:00,131.5,2020-05-27 15:00:00-04:00,True,True,True,0.0,BE,2020-05-27 11:38:00-04:00,197.25,197.25,base_legacy_entrybar
619:upper,619,2020-05-29,2020-05-29 10:30:00-04:00,2020-06-26 10:30:00-04:00,2020-06-02,2020,upper,-1.0,9608.202720566167,2020-06-02 02:29:00-04:00,27.0,2020-06-02 15:00:00-04:00,True,True,True,-0.0,BE,2020-06-02 03:28:00-04:00,40.5,40.5,base_legacy_entrybar
615:upper,615,2020-05-25,2020-05-25 10:30:00-04:00,2020-06-22 10:30:00-04:00,2020-06-02,2020,upper,-1.0,9624.147499658488,2020-06-02 03:31:00-04:00,15.0,2020-06-02 15:00:00-04:00,True,True,True,-0.0,BE,2020-06-02 04:17:00-04:00,22.5,22.5,base_legacy_entrybar
613:upper,613,2020-05-21,2020-05-21 10:30:00-04:00,2020-06-18 10:30:00-04:00,2020-06-02,2020,upper,-1.0,9633.477594220261,2020-06-02 04:18:00-04:00,33.5,2020-06-02 15:00:00-04:00,True,True,True,50.25,TP,2020-06-02 09:31:00-04:00,50.25,50.25,base_legacy_entrybar
620:upper,620,2020-06-01,2020-06-01 10:30:00-04:00,2020-06-29 10:30:00-04:00,2020-06-03,2020,upper,-1.0,9681.300958053465,2020-06-02 20:45:00-04:00,37.5,2020-06-03 15:00:00-04:00,True,True,True,-0.0,BE,2020-06-02 21:45:00-04:00,56.25,56.25,base_legacy_entrybar
616:upper,616,2020-05-26,2020-05-26 10:30:00-04:00,2020-06-23 10:30:00-04:00,2020-06-03,2020,upper,-1.0,9702.493545767029,2020-06-03 10:01:00-04:00,48.75,2020-06-03 15:00:00-04:00,True,True,True,-0.0,BE,2020-06-03 14:52:00-04:00,73.125,73.125,base_legacy_entrybar
621:upper,621,2020-06-02,2020-06-02 10:30:00-04:00,2020-07-01 10:30:00-04:00,2020-06-04,2020,upper,-1.0,9728.37040825345,2020-06-04 09:50:00-04:00,40.75,2020-06-04 15:00:00-04:00,True,True,True,61.125,TP,2020-06-04 11:13:00-04:00,61.125,61.125,base_legacy_entrybar
625:upper,625,2020-06-08,2020-06-08 10:30:00-04:00,2020-07-07 10:30:00-04:00,2020-06-09,2020,upper,-1.0,9943.600120332674,2020-06-09 10:45:00-04:00,64.0,2020-06-09 15:00:00-04:00,True,True,True,-38.39987966732588,cutoff,2020-06-09 15:00:00-04:00,96.0,96.0,base_legacy_entrybar
626:upper,626,2020-06-09,2020-06-09 10:30:00-04:00,2020-07-08 10:30:00-04:00,2020-06-10,2020,upper,-1.0,10005.261489168231,2020-06-09 21:32:00-04:00,17.0,2020-06-10 15:00:00-04:00,True,True,True,25.5,TP,2020-06-10 05:03:00-04:00,25.5,25.5,base_legacy_entrybar
627:lower,627,2020-06-10,2020-06-10 10:30:00-04:00,2020-07-09 10:30:00-04:00,2020-06-11,2020,lower,1.0,9906.19433490329,2020-06-11 08:22:00-04:00,45.5,2020-06-11 15:00:00-04:00,True,True,True,0.0,BE,2020-06-11 09:38:00-04:00,68.25,68.25,base_legacy_entrybar
621:lower,621,2020-06-02,2020-06-02 10:30:00-04:00,2020-07-01 10:30:00-04:00,2020-06-15,2020,lower,1.0,9460.75459174655,2020-06-15 01:37:00-04:00,57.75,2020-06-15 15:00:00-04:00,True,True,True,86.625,TP,2020-06-15 09:37:00-04:00,86.625,86.625,base_legacy_entrybar
629:upper,629,2020-06-12,2020-06-12 10:30:00-04:00,2020-07-13 10:30:00-04:00,2020-06-17,2020,upper,-1.0,10004.855141994416,2020-06-17 03:27:00-04:00,48.0,2020-06-17 15:00:00-04:00,True,True,True,3.6051419944160443,cutoff,2020-06-17 15:00:00-04:00,72.0,72.0,base_legacy_entrybar
628:upper,628,2020-06-11,2020-06-11 10:30:00-04:00,2020-07-10 10:30:00-04:00,2020-06-19,2020,upper,-1.0,10095.593960731061,2020-06-19 08:36:00-04:00,21.5,2020-06-19 15:00:00-04:00,True,True,True,-0.0,BE,2020-06-19 09:24:00-04:00,32.25,32.25,base_legacy_entrybar
633:upper,633,2020-06-18,2020-06-18 10:30:00-04:00,2020-07-17 10:30:00-04:00,2020-06-19,2020,upper,-1.0,10112.119354596121,2020-06-19 09:28:00-04:00,22.0,2020-06-19 15:00:00-04:00,True,True,True,33.0,TP,2020-06-19 09:31:00-04:00,33.0,33.0,base_legacy_entrybar
632:upper,632,2020-06-17,2020-06-17 10:30:00-04:00,2020-07-16 10:30:00-04:00,2020-06-23,2020,upper,-1.0,10164.240165724947,2020-06-23 03:15:00-04:00,56.75,2020-06-23 15:00:00-04:00,True,True,True,-85.125,SL,2020-06-23 11:23:00-04:00,85.125,85.125,base_legacy_entrybar
638:lower,638,2020-06-25,2020-06-25 10:30:00-04:00,2020-07-24 10:30:00-04:00,2020-06-29,2020,lower,1.0,9758.955832485262,2020-06-29 09:41:00-04:00,43.25,2020-06-29 15:00:00-04:00,True,True,True,64.875,TP,2020-06-29 10:02:00-04:00,64.875,64.875,base_legacy_entrybar
640:upper,640,2020-06-29,2020-06-29 10:30:00-04:00,2020-07-28 10:30:00-04:00,2020-06-30,2020,upper,-1.0,10024.81294832396,2020-06-30 01:21:00-04:00,5.5,2020-06-30 15:00:00-04:00,True,True,True,8.25,TP,2020-06-30 01:27:00-04:00,8.25,8.25,base_legacy_entrybar
638:upper,638,2020-06-25,2020-06-25 10:30:00-04:00,2020-07-24 10:30:00-04:00,2020-07-01,2020,upper,-1.0,10189.419167514738,2020-07-01 09:33:00-04:00,68.5,2020-07-01 15:00:00-04:00,True,True,True,-73.58083248526236,cutoff,2020-07-01 15:00:00-04:00,102.75,102.75,base_legacy_entrybar
641:upper,641,2020-07-01,2020-07-01 10:30:00-04:00,2020-07-29 10:30:00-04:00,2020-07-02,2020,upper,-1.0,10329.492613096521,2020-07-02 04:27:00-04:00,29.25,2020-07-02 15:00:00-04:00,True,True,True,-0.0,BE,2020-07-02 07:42:00-04:00,43.875,43.875,base_legacy_entrybar
636:upper,636,2020-06-23,2020-06-23 10:30:00-04:00,2020-07-22 10:30:00-04:00,2020-07-02,2020,upper,-1.0,10344.29260296773,2020-07-02 08:30:00-04:00,27.5,2020-07-02 15:00:00-04:00,True,True,True,-41.25,SL,2020-07-02 09:32:00-04:00,41.25,41.25,base_legacy_entrybar
643:upper,643,2020-07-03,2020-07-03 10:30:00-04:00,2020-07-31 10:30:00-04:00,2020-07-06,2020,upper,-1.0,10467.840840343804,2020-07-05 21:46:00-04:00,28.0,2020-07-06 15:00:00-04:00,True,True,True,-0.0,BE,2020-07-05 22:33:00-04:00,42.0,42.0,base_legacy_entrybar
642:upper,642,2020-07-02,2020-07-02 10:30:00-04:00,2020-07-30 10:30:00-04:00,2020-07-06,2020,upper,-1.0,10530.716111433376,2020-07-06 10:00:00-04:00,53.5,2020-07-06 15:00:00-04:00,True,True,True,-80.25,SL,2020-07-06 11:35:00-04:00,80.25,80.25,base_legacy_entrybar
644:upper,644,2020-07-06,2020-07-06 10:30:00-04:00,2020-08-03 10:30:00-04:00,2020-07-07,2020,upper,-1.0,10645.149837633802,2020-07-06 19:33:00-04:00,30.5,2020-07-07 15:00:00-04:00,True,True,True,45.75,TP,2020-07-06 21:53:00-04:00,45.75,45.75,base_legacy_entrybar
648:upper,648,2020-07-10,2020-07-10 10:30:00-04:00,2020-08-07 10:30:00-04:00,2020-07-13,2020,upper,-1.0,10926.109448111816,2020-07-13 07:06:00-04:00,21.5,2020-07-13 15:00:00-04:00,True,True,True,-32.25,SL,2020-07-13 09:33:00-04:00,32.25,32.25,base_legacy_entrybar
647:lower,647,2020-07-09,2020-07-09 10:30:00-04:00,2020-08-06 10:30:00-04:00,2020-07-14,2020,lower,1.0,10556.529124282211,2020-07-14 08:51:00-04:00,82.5,2020-07-14 15:00:00-04:00,True,True,True,0.0,BE,2020-07-14 09:38:00-04:00,123.75,123.75,base_legacy_entrybar
646:lower,646,2020-07-08,2020-07-08 10:30:00-04:00,2020-08-05 10:30:00-04:00,2020-07-14,2020,lower,1.0,10416.702043158333,2020-07-14 09:52:00-04:00,164.5,2020-07-14 15:00:00-04:00,True,True,True,200.0,TP,2020-07-14 13:54:00-04:00,200.0,200.0,base_legacy_entrybar
651:lower,651,2020-07-15,2020-07-15 10:30:00-04:00,2020-08-12 10:30:00-04:00,2020-07-16,2020,lower,1.0,10513.317772147313,2020-07-16 05:11:00-04:00,68.25,2020-07-16 15:00:00-04:00,True,True,True,0.0,BE,2020-07-16 06:00:00-04:00,102.375,102.375,base_legacy_entrybar
652:upper,652,2020-07-16,2020-07-16 10:30:00-04:00,2020-08-13 10:30:00-04:00,2020-07-20,2020,upper,-1.0,10766.167459552898,2020-07-20 10:27:00-04:00,89.25,2020-07-20 15:00:00-04:00,True,True,True,-122.33254044710156,cutoff,2020-07-20 15:00:00-04:00,133.875,133.875,base_legacy_entrybar
654:lower,654,2020-07-20,2020-07-20 10:30:00-04:00,2020-08-17 10:30:00-04:00,2020-07-24,2020,lower,1.0,10437.617993932472,2020-07-24 02:57:00-04:00,34.0,2020-07-24 15:00:00-04:00,True,True,True,-51.0,SL,2020-07-24 03:32:00-04:00,51.0,51.0,base_legacy_entrybar
656:upper,656,2020-07-22,2020-07-22 10:30:00-04:00,2020-08-19 10:30:00-04:00,2020-08-03,2020,upper,-1.0,11023.64486768893,2020-08-03 09:33:00-04:00,19.75,2020-08-03 15:00:00-04:00,True,True,True,-29.625,SL,2020-08-03 10:00:00-04:00,29.625,29.625,base_legacy_entrybar
663:upper,663,2020-07-31,2020-07-31 10:30:00-04:00,2020-08-28 10:30:00-04:00,2020-08-05,2020,upper,-1.0,11106.176913153135,2020-08-05 02:05:00-04:00,17.0,2020-08-05 15:00:00-04:00,True,True,True,-25.5,SL,2020-08-05 03:11:00-04:00,25.5,25.5,base_legacy_entrybar
670:upper,670,2020-08-11,2020-08-11 10:30:00-04:00,2020-09-08 10:30:00-04:00,2020-08-13,2020,upper,-1.0,11198.889330594502,2020-08-13 09:31:00-04:00,62.25,2020-08-13 15:00:00-04:00,True,True,True,-0.0,BE,2020-08-13 10:20:00-04:00,93.375,93.375,base_legacy_entrybar
669:upper,669,2020-08-10,2020-08-10 10:30:00-04:00,2020-09-07 10:30:00-04:00,2020-08-18,2020,upper,-1.0,11308.249889090679,2020-08-17 19:31:00-04:00,11.5,2020-08-18 15:00:00-04:00,True,True,True,-0.0,BE,2020-08-17 20:25:00-04:00,17.25,17.25,base_legacy_entrybar
672:upper,672,2020-08-13,2020-08-13 10:30:00-04:00,2020-09-10 10:30:00-04:00,2020-08-18,2020,upper,-1.0,11353.428427392624,2020-08-18 09:35:00-04:00,41.75,2020-08-18 15:00:00-04:00,True,True,True,62.625,TP,2020-08-18 10:28:00-04:00,62.625,62.625,base_legacy_entrybar
677:upper,677,2020-08-20,2020-08-20 10:30:00-04:00,2020-09-17 10:30:00-04:00,2020-08-21,2020,upper,-1.0,11503.059627482893,2020-08-20 20:00:00-04:00,13.0,2020-08-21 15:00:00-04:00,True,True,True,-19.5,SL,2020-08-20 21:00:00-04:00,19.5,19.5,base_legacy_entrybar
678:upper,678,2020-08-21,2020-08-21 10:30:00-04:00,2020-09-18 10:30:00-04:00,2020-08-24,2020,upper,-1.0,11657.182826359074,2020-08-24 04:00:00-04:00,37.75,2020-08-24 15:00:00-04:00,True,True,True,-56.625,SL,2020-08-24 09:39:00-04:00,56.625,56.625,base_legacy_entrybar
680:upper,680,2020-08-25,2020-08-25 10:30:00-04:00,2020-09-22 10:30:00-04:00,2020-08-26,2020,upper,-1.0,11773.882955083516,2020-08-26 06:54:00-04:00,17.75,2020-08-26 15:00:00-04:00,True,True,True,26.625,TP,2020-08-26 08:16:00-04:00,26.625,26.625,base_legacy_entrybar
683:upper,683,2020-08-28,2020-08-28 10:30:00-04:00,2020-09-25 10:30:00-04:00,2020-09-01,2020,upper,-1.0,12175.52827197218,2020-09-01 02:16:00-04:00,18.75,2020-09-01 15:00:00-04:00,True,True,True,-28.125,SL,2020-09-01 03:21:00-04:00,28.125,28.125,base_legacy_entrybar
685:upper,685,2020-09-01,2020-09-01 10:30:00-04:00,2020-09-29 10:30:00-04:00,2020-09-02,2020,upper,-1.0,12458.311956416417,2020-09-02 05:56:00-04:00,29.5,2020-09-02 15:00:00-04:00,True,True,True,44.25,TP,2020-09-02 09:30:00-04:00,44.25,44.25,base_legacy_entrybar
686:lower,686,2020-09-02,2020-09-02 10:30:00-04:00,2020-09-30 10:30:00-04:00,2020-09-03,2020,lower,1.0,12087.299430239142,2020-09-03 10:19:00-04:00,138.0,2020-09-03 15:00:00-04:00,True,True,True,-200.0,SL,2020-09-03 11:08:00-04:00,200.0,200.0,base_legacy_entrybar
681:lower,681,2020-08-26,2020-08-26 10:30:00-04:00,2020-09-23 10:30:00-04:00,2020-09-04,2020,lower,1.0,11622.124257880094,2020-09-03 19:06:00-04:00,119.25,2020-09-04 15:00:00-04:00,True,True,True,178.875,TP,2020-09-04 09:32:00-04:00,178.875,178.875,base_legacy_entrybar
679:lower,679,2020-08-24,2020-08-24 10:30:00-04:00,2020-09-21 10:30:00-04:00,2020-09-04,2020,lower,1.0,11457.682293514365,2020-09-04 10:15:00-04:00,342.0,2020-09-04 15:00:00-04:00,True,True,True,-200.0,SL,2020-09-04 10:37:00-04:00,200.0,200.0,base_legacy_entrybar
689:lower,689,2020-09-07,2020-09-07 10:30:00-04:00,2020-10-05 10:30:00-04:00,2020-09-08,2020,lower,1.0,11253.833137562138,2020-09-08 06:25:00-04:00,126.75,2020-09-08 15:00:00-04:00,True,True,True,0.0,BE,2020-09-08 07:23:00-04:00,190.125,190.125,base_legacy_entrybar
675:lower,675,2020-08-18,2020-08-18 10:30:00-04:00,2020-09-15 10:30:00-04:00,2020-09-08,2020,lower,1.0,11134.052899648159,2020-09-08 09:41:00-04:00,101.5,2020-09-08 15:00:00-04:00,True,True,True,152.25,TP,2020-09-08 09:57:00-04:00,152.25,152.25,base_legacy_entrybar
693:upper,693,2020-09-11,2020-09-11 10:30:00-04:00,2020-10-09 10:30:00-04:00,2020-09-16,2020,upper,-1.0,11505.250841805442,2020-09-16 04:08:00-04:00,27.0,2020-09-16 15:00:00-04:00,True,True,True,40.5,TP,2020-09-16 07:29:00-04:00,40.5,40.5,base_legacy_entrybar
694:lower,694,2020-09-14,2020-09-14 10:30:00-04:00,2020-10-12 10:30:00-04:00,2020-09-17,2020,lower,1.0,10994.689272151754,2020-09-17 08:30:00-04:00,81.5,2020-09-17 15:00:00-04:00,True,True,True,122.25,TP,2020-09-17 10:45:00-04:00,122.25,122.25,base_legacy_entrybar
697:lower,697,2020-09-17,2020-09-17 10:30:00-04:00,2020-10-15 10:30:00-04:00,2020-09-21,2020,lower,1.0,10727.425618727215,2020-09-21 04:48:00-04:00,123.25,2020-09-21 15:00:00-04:00,True,True,True,0.0,BE,2020-09-21 05:45:00-04:00,184.875,184.875,base_legacy_entrybar
