level_id,hmm3_state,hmm3_prob
2073_upper,MID_VOL,0.7624435029968794
2073_lower,HIGH_VOL,0.9995981292397161
2074_upper,LOW_VOL,0.7368285719238894
2074_lower,HIGH_VOL,0.9999999993469824
2076_upper,LOW_VOL,0.5430242354465836
2076_lower,HIGH_VOL,1.0
2077_lower,HIGH_VOL,1.0
2080_lower,HIGH_VOL,1.0
2083_upper,HIGH_VOL,0.9691089510254257
2085_lower,HIGH_VOL,0.9964086416070442
2089_upper,MID_VOL,0.7710575035301852
2090_upper,HIGH_VOL,1.0
2090_lower,HIGH_VOL,0.9999999979955578
2091_upper,LOW_VOL,0.6240912993345882
2091_lower,HIGH_VOL,0.9999999999781215
2092_upper,HIGH_VOL,1.0
2092_lower,HIGH_VOL,0.9999938114457684
2093_upper,MID_VOL,0.7710575035301852
2093_lower,HIGH_VOL,0.9999999999999997
2094_upper,HIGH_VOL,1.0
2095_upper,HIGH_VOL,1.0
2095_lower,HIGH_VOL,0.999999999949093
2096_upper,HIGH_VOL,1.0
2097_lower,HIGH_VOL,0.9165460820423339
2099_upper,MID_VOL,0.5880196043389379
2099_lower,HIGH_VOL,0.9999999999999997
2101_upper,HIGH_VOL,1.0
2101_lower,HIGH_VOL,0.9904835397874258
2104_upper,HIGH_VOL,0.9999783878533458
2106_lower,HIGH_VOL,0.9999999973914416
2107_lower,HIGH_VOL,1.0
2108_upper,LOW_VOL,0.5228068752653071
2109_upper,HIGH_VOL,0.999999999996082
2109_lower,HIGH_VOL,1.0
2110_upper,LOW_VOL,0.6869243769952623
2110_lower,HIGH_VOL,0.9391654501691383
2111_upper,LOW_VOL,0.5118856274939384
2112_upper,MID_VOL,0.7809917920351951
2112_lower,HIGH_VOL,0.9998923649596781
2115_upper,HIGH_VOL,1.0
2115_lower,HIGH_VOL,0.9999994263286038
2119_upper,HIGH_VOL,0.979836121680821
2120_lower,HIGH_VOL,0.9999986476420202
2122_lower,HIGH_VOL,0.9986635663021026
2123_upper,HIGH_VOL,0.9999093802391021
2128_upper,LOW_VOL,0.9994710676791485
2130_upper,MID_VOL,0.5598005838155673
2132_upper,HIGH_VOL,1.0
2136_upper,HIGH_VOL,0.7714515641199646
2137_upper,HIGH_VOL,1.0
2138_upper,LOW_VOL,0.6100230795229745
2139_upper,MID_VOL,0.6172974481467928
2139_lower,HIGH_VOL,0.9768399910585449
2140_upper,LOW_VOL,0.8541581386026592
2141_upper,MID_VOL,0.7490453852309134
2142_upper,HIGH_VOL,1.0
2143_upper,HIGH_VOL,0.9999997663969915
2147_upper,HIGH_VOL,0.9533569405921246
2148_upper,LOW_VOL,0.5543481327799219
2149_upper,HIGH_VOL,0.9996114028003414
2150_upper,MID_VOL,0.7689906389876118
2150_lower,HIGH_VOL,1.0
2151_upper,HIGH_VOL,0.9510798538109907
2151_lower,HIGH_VOL,0.9999999913900488
2152_upper,MID_VOL,0.8436957453433241
2152_lower,HIGH_VOL,0.9999991529490935
2153_lower,HIGH_VOL,1.0
2155_upper,MID_VOL,0.574464768365383
2157_upper,LOW_VOL,0.3855471805782395
2158_upper,HIGH_VOL,1.0
2159_upper,LOW_VOL,0.6427467833705737
2160_upper,HIGH_VOL,0.8886688039657644
2162_upper,HIGH_VOL,0.9999999947376926
2163_lower,LOW_VOL,0.8231355101425443
2164_lower,MID_VOL,0.7376406823869515
2165_lower,MID_VOL,0.5818952762395614
2166_lower,MID_VOL,0.6288684592307994
2167_lower,HIGH_VOL,1.0
