level_id,session_date,created_at,expiry_at,physical_touch,side,eligibility,skip_reason,position_state,sal_state,entry_time,exit_time,entry_price,exit_price,anchor,cap,exit_reason,pnl
477_upper,2019-11-07,2019-11-07 10:30:00-05:00,2019-12-05 10:30:00-05:00,2019-11-14 21:56:00-05:00,upper,skipped,same_bar_reentry,reopen_blocked,inactive,,,,,,,,
481_upper,2019-11-15,2019-11-13 10:30:00-05:00,2019-12-11 10:30:00-05:00,2019-11-15 08:48:00-05:00,upper,executed,,flat,inactive,2019-11-15 08:48:00-05:00,2019-11-15 09:59:00-05:00,8308.599787545481,8290.974787545481,11.75,17.625,TP,17.625
480_upper,2019-11-18,2019-11-12 10:30:00-05:00,2019-12-10 10:30:00-05:00,2019-11-18 02:16:00-05:00,upper,executed,,flat,inactive,2019-11-18 02:16:00-05:00,2019-11-18 02:17:00-05:00,8325.258197873129,8332.758197873129,5.0,7.5,SL,-7.5
483_upper,2019-11-15,2019-11-15 10:30:00-05:00,2019-12-13 10:30:00-05:00,2019-11-18 02:17:00-05:00,upper,skipped,SAL,n/a,active,,,,,,,,
484_upper,2019-11-19,2019-11-18 10:30:00-05:00,2019-12-16 10:30:00-05:00,2019-11-19 03:23:00-05:00,upper,executed,,flat,inactive,2019-11-19 03:23:00-05:00,2019-11-19 03:32:00-05:00,8363.69098040014,8354.31598040014,6.25,9.375,TP,9.375
485_lower,2019-11-20,2019-11-19 10:30:00-05:00,2019-12-17 10:30:00-05:00,2019-11-20 03:54:00-05:00,lower,executed,,flat,inactive,2019-11-20 03:54:00-05:00,2019-11-20 05:15:00-05:00,8296.92587972569,8296.92587972569,24.75,37.125,BE,0.0
486_lower,2019-11-20,2019-11-20 10:30:00-05:00,2019-12-18 10:30:00-05:00,2019-11-20 12:58:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
483_lower,2019-11-15,2019-11-15 10:30:00-05:00,2019-12-13 10:30:00-05:00,2019-11-20 13:10:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
484_lower,2019-11-18,2019-11-18 10:30:00-05:00,2019-12-16 10:30:00-05:00,2019-11-20 13:10:00-05:00,lower,skipped,blocked_time,n/a,n/a,,,,,,,,
487_upper,2019-11-25,2019-11-21 10:30:00-05:00,2019-12-19 10:30:00-05:00,2019-11-25 09:34:00-05:00,upper,executed,,flat,inactive,2019-11-25 09:34:00-05:00,2019-11-25 10:10:00-05:00,8337.282692203938,8359.032692203938,14.5,21.75,SL,-21.75
